user_id,date,age,age_group,social_media_hours,work_or_study_hours,entertainment_hours,total_screen_time,primary_device,internet_type,p_social,p_work,p_entertainment,entropy,dbi,dominance,dominant_category,dbi_tier,load_tier,flag_highload_skewed
1156,2024-04-04,16,13-18,3.9,1.4,3.0,8.3,Tablet,WiFi,0.4698795180722891,0.1686746987951807,0.36144578313253006,1.022917375705821,0.9310995209656204,0.4698795180722891,Social,Balanced,Medium,0
1157,2024-03-12,16,13-18,1.0,1.8,1.2,4.0,Tablet,WiFi,0.25,0.45,0.3,1.0670938948757507,0.9713107216099229,0.45,Work/Study,Balanced,Low,0
1158,2024-01-21,20,19-25,3.7,5.8,1.5,11.0,Laptop,WiFi,0.33636363636363636,0.5272727272727272,0.13636363636363635,0.9756584531009456,0.8880825958025411,0.5272727272727272,Work/Study,Balanced,High,0
1159,2024-06-07,75,60+,1.3,4.5,2.3,8.1,Mobile,WiFi,0.16049382716049385,0.5555555555555556,0.2839506172839506,0.9776526034004042,0.889897749628898,0.5555555555555556,Work/Study,Balanced,Medium,0
1160,2024-05-12,24,19-25,2.7,4.0,2.2,8.9,Laptop,Mobile Data,0.30337078651685395,0.449438202247191,0.24719101123595508,1.0667744874786873,0.9710199844678411,0.449438202247191,Work/Study,Balanced,Medium,0
1161,2024-04-26,47,46-60,3.4,3.5,0.5,7.4,Tablet,Mobile Data,0.45945945945945943,0.47297297297297297,0.06756756756756756,0.893516045214312,0.8133133539745456,0.47297297297297297,Work/Study,Balanced,Medium,0
1162,2024-04-24,56,46-60,3.3,4.7,2.8,10.8,Tablet,WiFi,0.3055555555555555,0.4351851851851852,0.25925925925925924,1.0743218466272537,0.9778898868223072,0.4351851851851852,Work/Study,Balanced,High,0
1163,2024-12-19,41,36-45,1.5,2.6,2.0,6.1,Laptop,Mobile Data,0.24590163934426232,0.42622950819672134,0.3278688524590164,1.0740556924327946,0.9776476228341793,0.42622950819672134,Work/Study,Balanced,Low,0
1164,2024-02-29,22,19-25,1.6,2.9,3.3,7.8,Mobile,Mobile Data,0.20512820512820515,0.3717948717948718,0.4230769230769231,1.0567376965121804,0.9618841036206727,0.4230769230769231,Entertainment,Balanced,Medium,0
1165,2024-12-10,34,26-35,3.4,5.6,2.0,11.0,Mobile,WiFi,0.3090909090909091,0.509090909090909,0.18181818181818182,1.016565838617892,0.9253181027588123,0.509090909090909,Work/Study,Balanced,High,0
1166,2024-06-15,20,19-25,0.6,1.8,1.4,3.8,Laptop,Mobile Data,0.15789473684210525,0.4736842105263158,0.3684210526315789,1.0132690262497301,0.9223172148184828,0.4736842105263158,Work/Study,Balanced,Low,0
1167,2024-06-24,74,60+,3.6,2.4,2.9,8.9,Laptop,Mobile Data,0.4044943820224719,0.2696629213483146,0.32584269662921345,1.0849110575705847,0.9875286020019532,0.4044943820224719,Social,Balanced,Medium,0
1168,2024-05-03,21,19-25,2.0,6.2,2.3,10.5,Tablet,Mobile Data,0.19047619047619047,0.5904761904761905,0.21904761904761902,0.9595475472028001,0.8734178172775554,0.5904761904761905,Work/Study,Balanced,High,0
1169,2024-01-13,39,36-45,3.1,5.0,1.5,9.6,Laptop,WiFi,0.3229166666666667,0.5208333333333334,0.15625,0.9948116641034613,0.9055165997728917,0.5208333333333334,Work/Study,Balanced,High,0
1170,2024-10-24,13,13-18,3.4,3.6,2.3,9.3,Tablet,WiFi,0.3655913978494623,0.3870967741935484,0.24731182795698922,1.0807789922098163,0.9837674340235959,0.3870967741935484,Work/Study,Balanced,High,0
1171,2024-01-19,44,36-45,2.3,2.3,1.2,5.8,Laptop,Mobile Data,0.396551724137931,0.396551724137931,0.20689655172413793,1.059553118646473,0.9644468112868192,0.396551724137931,Social,Balanced,Low,0
1172,2024-10-15,21,19-25,0.3,4.0,2.3,6.6,Mobile,Mobile Data,0.045454545454545456,0.6060606060606061,0.34848484848484845,0.8113610754062404,0.7385326777928952,0.6060606060606061,Work/Study,Mixed,Low,0
1173,2024-12-10,15,13-18,3.4,4.7,2.1,10.2,Tablet,WiFi,0.33333333333333337,0.4607843137254902,0.2058823529411765,1.048618241622368,0.9544934572811382,0.4607843137254902,Work/Study,Balanced,High,0
1174,2024-01-09,13,13-18,3.7,2.8,1.4,7.9,Mobile,WiFi,0.46835443037974683,0.3544303797468354,0.1772151898734177,1.0295428946523932,0.9371303282075498,0.46835443037974683,Social,Balanced,Medium,0
1175,2024-11-22,14,13-18,1.8,4.9,2.1,8.8,Laptop,Mobile Data,0.20454545454545453,0.5568181818181818,0.23863636363636362,0.9925543435493025,0.9034618980574253,0.5568181818181818,Work/Study,Balanced,Medium,0
1176,2024-11-16,44,36-45,1.6,3.8,0.6,6.0,Mobile,Mobile Data,0.26666666666666666,0.6333333333333333,0.09999999999999999,0.8720070548753093,0.7937350272428476,0.6333333333333333,Work/Study,Mixed,Low,0
1177,2024-01-30,40,36-45,2.9,4.5,1.0,8.4,Mobile,WiFi,0.34523809523809523,0.5357142857142857,0.11904761904761904,0.9548972507574494,0.8691849350375539,0.5357142857142857,Work/Study,Balanced,Medium,0
1178,2024-01-13,27,26-35,1.6,2.4,1.5,5.5,Mobile,Mobile Data,0.29090909090909095,0.43636363636363634,0.2727272727272727,1.0754156488557371,0.9788855085168446,0.43636363636363634,Work/Study,Balanced,Low,0
1179,2024-07-29,36,36-45,0.5,6.8,1.8,9.1,Mobile,Mobile Data,0.054945054945054944,0.7472527472527473,0.19780219780219782,0.6976682410632598,0.6350450001875274,0.7472527472527473,Work/Study,Mixed,Medium,0
1180,2024-02-22,74,60+,2.0,1.5,2.6,6.1,Laptop,WiFi,0.3278688524590164,0.24590163934426232,0.42622950819672134,1.0740556924327946,0.9776476228341793,0.42622950819672134,Entertainment,Balanced,Low,0
1181,2024-03-07,24,19-25,1.4,2.7,2.5,6.6,Mobile,Mobile Data,0.21212121212121213,0.4090909090909091,0.3787878787878788,1.0622866568986145,0.9669349850314033,0.4090909090909091,Work/Study,Balanced,Low,0
1182,2024-02-13,15,13-18,0.6,1.5,2.7,4.8,Mobile,Mobile Data,0.125,0.3125,0.5625000000000001,0.9470571522825082,0.8620485698650452,0.5625000000000001,Entertainment,Balanced,Low,0
1183,2024-06-17,14,13-18,1.9,6.5,2.5,10.9,Laptop,Mobile Data,0.17431192660550457,0.5963302752293578,0.2293577981651376,0.9505092696687418,0.8651908225249155,0.5963302752293578,Work/Study,Balanced,High,0
1184,2024-10-18,65,60+,3.0,3.1,2.0,8.1,Laptop,WiFi,0.3703703703703704,0.3827160493827161,0.2469135802469136,1.080817423067698,0.9838024152979525,0.3827160493827161,Work/Study,Balanced,Medium,0
1185,2024-10-02,68,60+,0.5,3.8,1.5,5.8,Mobile,Mobile Data,0.08620689655172414,0.6551724137931034,0.25862068965517243,0.8380944476445864,0.7628664418642547,0.6551724137931034,Work/Study,Mixed,Low,0
1186,2024-09-29,35,26-35,3.4,1.4,2.8,7.6,Mobile,Mobile Data,0.4473684210526316,0.18421052631578946,0.3684210526315789,1.039354567438057,0.9460612976558881,0.4473684210526316,Social,Balanced,Medium,0
1187,2024-11-11,54,46-60,3.6,2.3,1.5,7.4,Laptop,WiFi,0.48648648648648646,0.31081081081081074,0.2027027027027027,1.037256961213311,0.9441519741881075,0.48648648648648646,Social,Balanced,Medium,0
1188,2024-05-22,51,46-60,2.7,6.7,2.2,11.6,Mobile,Mobile Data,0.2327586206896552,0.5775862068965517,0.18965517241379312,0.9716510975271013,0.8844349435641864,0.5775862068965517,Work/Study,Balanced,High,0
1189,2024-07-09,22,19-25,2.4,1.1,2.9,6.4,Laptop,WiFi,0.37499999999999994,0.171875,0.45312499999999994,1.0291687240043512,0.9367897434062497,0.45312499999999994,Entertainment,Balanced,Low,0
1190,2024-07-06,55,46-60,2.0,2.4,1.5,5.9,Mobile,Mobile Data,0.3389830508474576,0.4067796610169491,0.2542372881355932,1.0807799792283692,0.9837683324466001,0.4067796610169491,Work/Study,Balanced,Low,0
1191,2024-02-11,15,13-18,1.5,5.0,2.2,8.7,Laptop,Mobile Data,0.1724137931034483,0.574712643678161,0.25287356321839083,0.9690709087485676,0.8820863545258626,0.574712643678161,Work/Study,Balanced,Medium,0
1192,2024-02-20,20,19-25,2.6,2.9,1.8,7.3,Laptop,WiFi,0.35616438356164387,0.3972602739726027,0.24657534246575344,1.0796542260758262,0.9827436277676566,0.3972602739726027,Work/Study,Balanced,Medium,0
1193,2024-12-29,61,60+,2.6,6.3,2.7,11.6,Tablet,WiFi,0.22413793103448276,0.5431034482758621,0.2327586206896552,1.0060419744396234,0.9157388687680592,0.5431034482758621,Work/Study,Balanced,High,0
1194,2024-08-05,45,36-45,1.8,4.7,3.0,9.5,Tablet,Mobile Data,0.18947368421052632,0.4947368421052632,0.3157894736842105,1.0273553087335054,0.9351391016925616,0.4947368421052632,Work/Study,Balanced,High,0
1195,2024-03-16,40,36-45,2.7,3.7,1.4,7.8,Laptop,Mobile Data,0.3461538461538462,0.4743589743589744,0.1794871794871795,1.0292939450925813,0.9369037245527576,0.4743589743589744,Work/Study,Balanced,Medium,0
1196,2024-12-18,57,46-60,2.2,2.6,1.5,6.3,Laptop,WiFi,0.34920634920634924,0.41269841269841273,0.2380952380952381,1.074337948947491,0.9779045437858268,0.41269841269841273,Work/Study,Balanced,Low,0
1197,2024-04-20,14,13-18,2.5,2.6,3.0,8.1,Tablet,Mobile Data,0.308641975308642,0.3209876543209877,0.3703703703703704,1.0954574625720905,0.9971283535342172,0.3703703703703704,Entertainment,Balanced,Medium,0
1198,2024-07-02,21,19-25,1.3,2.5,3.2,7.0,Mobile,Mobile Data,0.18571428571428572,0.35714285714285715,0.4571428571428572,1.0382125826451267,0.9450218183011516,0.4571428571428572,Entertainment,Balanced,Low,0
1199,2024-01-09,56,46-60,3.0,3.3,1.3,7.6,Mobile,Mobile Data,0.39473684210526316,0.4342105263157895,0.17105263157894737,1.0311937004802982,0.9386329564276532,0.4342105263157895,Work/Study,Balanced,Medium,0
1200,2024-11-17,39,36-45,1.5,5.7,1.6,8.8,Laptop,WiFi,0.17045454545454544,0.6477272727272727,0.18181818181818182,0.8928357367629904,0.8126941105359469,0.6477272727272727,Work/Study,Balanced,Medium,0
1201,2024-06-17,53,46-60,2.1,4.7,1.2,8.0,Tablet,WiFi,0.2625,0.5875,0.15,0.9481417812986235,0.863035841741851,0.5875,Work/Study,Balanced,Medium,0
1202,2024-01-25,23,19-25,0.9,1.4,2.5,4.8,Tablet,Mobile Data,0.1875,0.2916666666666667,0.5208333333333334,1.0129985227340448,0.9220709919075656,0.5208333333333334,Entertainment,Balanced,Low,0
1203,2024-11-17,36,36-45,0.7,1.9,2.4,5.0,Laptop,Mobile Data,0.13999999999999999,0.38,0.48,0.995242933910141,0.9059091584681913,0.48,Entertainment,Balanced,Low,0
1204,2024-05-29,75,60+,3.3,6.0,2.6,11.9,Laptop,WiFi,0.27731092436974786,0.5042016806722689,0.2184873949579832,1.0332753145377613,0.9405277231974539,0.5042016806722689,Work/Study,Balanced,High,0
1205,2024-01-04,26,26-35,3.6,7.0,3.4,14.0,Tablet,WiFi,0.2571428571428572,0.5,0.24285714285714285,1.039516661431986,0.9462088419675628,0.5,Work/Study,Balanced,High,0
1206,2024-03-03,70,60+,1.3,3.6,0.9,5.8,Laptop,WiFi,0.22413793103448276,0.6206896551724138,0.15517241379310345,0.9203387928318347,0.8377284710219263,0.6206896551724138,Work/Study,Balanced,Low,0
1207,2024-05-06,29,26-35,3.4,6.6,1.0,11.0,Tablet,WiFi,0.3090909090909091,0.6,0.09090909090909091,0.8873956226957433,0.8077423053146141,0.6,Work/Study,Balanced,High,0
1208,2024-02-28,32,26-35,2.8,2.9,0.9,6.6,Mobile,WiFi,0.42424242424242425,0.4393939393939394,0.13636363636363638,0.9968013094424948,0.9073276530075552,0.4393939393939394,Work/Study,Balanced,Low,0
1209,2024-11-12,23,19-25,0.4,6.3,3.4,10.1,Mobile,WiFi,0.039603960396039604,0.6237623762376238,0.33663366336633666,0.7887945461076395,0.717991737616485,0.6237623762376238,Work/Study,Mixed,High,0
1210,2024-07-11,17,13-18,1.5,6.2,1.6,9.3,Tablet,Mobile Data,0.16129032258064516,0.6666666666666666,0.17204301075268816,0.8673897679364244,0.7895321915504828,0.6666666666666666,Work/Study,Mixed,High,0
1211,2024-09-19,42,36-45,0.6,2.4,0.6,3.6,Laptop,WiFi,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.8675632284814612,0.7896900821428474,0.6666666666666666,Work/Study,Mixed,Low,0
1212,2024-04-21,45,36-45,2.5,5.7,1.8,10.0,Mobile,Mobile Data,0.25,0.5700000000000001,0.18,0.9756450906840379,0.8880704328065092,0.5700000000000001,Work/Study,Balanced,High,0
1213,2024-08-26,50,46-60,1.9,5.1,1.2,8.2,Tablet,WiFi,0.23170731707317074,0.6219512195121951,0.14634146341463417,0.9154225683549972,0.8332535306562058,0.6219512195121951,Work/Study,Balanced,Medium,0
1214,2024-02-09,18,13-18,3.9,3.4,1.9,9.2,Laptop,WiFi,0.4239130434782609,0.3695652173913044,0.20652173913043478,1.0574461570472136,0.9625289721901769,0.4239130434782609,Social,Balanced,High,0
1215,2024-09-07,51,46-60,2.7,5.9,1.0,9.6,Tablet,WiFi,0.28125000000000006,0.6145833333333334,0.10416666666666667,0.8915549049835155,0.8115282472075586,0.6145833333333334,Work/Study,Balanced,High,0
1216,2024-11-11,43,36-45,1.2,3.3,3.2,7.7,Tablet,WiFi,0.15584415584415584,0.42857142857142855,0.4155844155844156,1.0177381723025007,0.9263852068652392,0.42857142857142855,Work/Study,Balanced,Medium,0
1217,2024-08-02,51,46-60,2.7,3.7,3.4,9.8,Laptop,Mobile Data,0.2755102040816326,0.37755102040816324,0.346938775510204,1.0901938461511569,0.9923372033939664,0.37755102040816324,Work/Study,Balanced,High,0
1218,2024-10-26,62,60+,1.9,3.0,2.5,7.4,Mobile,Mobile Data,0.25675675675675674,0.4054054054054054,0.33783783783783783,1.0817386381267096,0.9846409413808244,0.4054054054054054,Work/Study,Balanced,Medium,0
1219,2024-03-14,17,13-18,1.3,3.7,2.6,7.6,Laptop,Mobile Data,0.17105263157894737,0.48684210526315796,0.34210526315789475,1.0194331507679781,0.9279280427528045,0.48684210526315796,Work/Study,Balanced,Medium,0
1220,2024-04-14,26,26-35,0.6,3.4,2.9,6.9,Laptop,WiFi,0.08695652173913043,0.49275362318840576,0.42028985507246375,0.9254341318157293,0.8423664484380281,0.49275362318840576,Work/Study,Balanced,Low,0
1221,2024-07-31,46,46-60,0.8,6.4,1.8,9.0,Laptop,Mobile Data,0.08888888888888889,0.7111111111111111,0.2,0.7794681002126134,0.7095024407178193,0.7111111111111111,Work/Study,Mixed,Medium,0
1222,2024-06-06,64,60+,1.4,5.6,2.1,9.1,Tablet,WiFi,0.15384615384615385,0.6153846153846154,0.23076923076923078,0.9251290835720822,0.8420887815606469,0.6153846153846154,Work/Study,Balanced,Medium,0
1223,2024-09-26,16,13-18,2.2,3.9,1.3,7.4,Tablet,WiFi,0.2972972972972973,0.527027027027027,0.17567567567567569,1.003711311853641,0.9136174082582664,0.527027027027027,Work/Study,Balanced,Medium,0
1224,2024-08-05,19,19-25,3.5,6.7,2.8,13.0,Laptop,Mobile Data,0.2692307692307692,0.5153846153846154,0.21538461538461537,1.0255858817153523,0.9335284998119853,0.5153846153846154,Work/Study,Balanced,High,0
1225,2024-03-12,18,13-18,1.4,4.0,1.3,6.7,Mobile,Mobile Data,0.208955223880597,0.5970149253731343,0.19402985074626866,0.9532549712391594,0.8676900677989204,0.5970149253731343,Work/Study,Balanced,Low,0
1226,2024-11-05,43,36-45,2.1,4.9,2.3,9.3,Mobile,WiFi,0.22580645161290322,0.5268817204301075,0.24731182795698922,1.019152904271718,0.9276729513987838,0.5268817204301075,Work/Study,Balanced,High,0
1227,2024-05-09,28,26-35,3.4,6.6,0.6,10.6,Tablet,WiFi,0.32075471698113206,0.6226415094339622,0.05660377358490566,0.8222690221680868,0.7484615188174851,0.6226415094339622,Work/Study,Mixed,High,0
1228,2024-08-14,37,36-45,1.2,4.1,2.2,7.5,Laptop,WiFi,0.16,0.5466666666666666,0.29333333333333333,0.9831112001201029,0.8948663784855043,0.5466666666666666,Work/Study,Balanced,Medium,0
1229,2024-11-15,48,46-60,2.5,2.4,0.8,5.7,Laptop,Mobile Data,0.43859649122807015,0.42105263157894735,0.14035087719298245,1.0012842523346486,0.9114082034787215,0.43859649122807015,Social,Balanced,Low,0
1230,2024-07-04,26,26-35,1.8,2.3,2.8,6.9,Mobile,WiFi,0.2608695652173913,0.3333333333333333,0.40579710144927533,1.0827328104899099,0.9855458760638376,0.40579710144927533,Entertainment,Balanced,Low,0
1231,2024-05-08,24,19-25,4.0,4.2,2.3,10.5,Laptop,WiFi,0.38095238095238093,0.4,0.21904761904761902,1.0667825492162915,0.9710273225776431,0.4,Work/Study,Balanced,High,0
1232,2024-12-26,22,19-25,2.4,6.2,0.9,9.5,Laptop,WiFi,0.25263157894736843,0.6526315789473685,0.09473684210526316,0.8493437863671477,0.7731060312431423,0.6526315789473685,Work/Study,Mixed,High,0
1233,2024-10-18,23,19-25,0.9,1.0,1.7,3.6,Mobile,Mobile Data,0.25,0.2777777777777778,0.4722222222222222,1.0566995224860514,0.9618493561246517,0.4722222222222222,Entertainment,Balanced,Low,0
1234,2024-06-02,32,26-35,0.7,2.3,1.4,4.4,Tablet,Mobile Data,0.15909090909090906,0.5227272727272726,0.3181818181818181,0.9959046197280054,0.9065114508553141,0.5227272727272726,Work/Study,Balanced,Low,0
1235,2024-02-27,70,60+,2.3,5.5,1.8,9.6,Laptop,Mobile Data,0.23958333333333331,0.5729166666666667,0.1875,0.9753233602565101,0.887777581150974,0.5729166666666667,Work/Study,Balanced,High,0
1236,2024-12-17,36,36-45,3.2,3.9,1.7,8.8,Tablet,Mobile Data,0.36363636363636365,0.4431818181818181,0.19318181818181815,1.0461199970054436,0.9522194570331043,0.4431818181818181,Work/Study,Balanced,Medium,0
1237,2024-02-16,38,36-45,2.5,5.7,3.3,11.5,Laptop,Mobile Data,0.21739130434782608,0.4956521739130435,0.28695652173913044,1.037883716044396,0.9447224710208392,0.4956521739130435,Work/Study,Balanced,High,0
1238,2024-10-10,43,36-45,1.4,1.9,0.7,4.0,Laptop,Mobile Data,0.35,0.475,0.175,1.0260665975598569,0.9339660662305144,0.475,Work/Study,Balanced,Low,0
1239,2024-09-11,34,26-35,3.8,6.2,2.7,12.7,Tablet,Mobile Data,0.2992125984251969,0.4881889763779528,0.21259842519685043,1.0402642413836682,0.9468893185646238,0.4881889763779528,Work/Study,Balanced,High,0
1240,2024-11-28,42,36-45,3.8,5.6,2.2,11.6,Tablet,Mobile Data,0.3275862068965517,0.48275862068965514,0.18965517241379312,1.0324617193421062,0.9397871569357735,0.48275862068965514,Work/Study,Balanced,High,0
1241,2024-04-14,73,60+,2.1,1.2,0.6,3.9,Laptop,Mobile Data,0.5384615384615385,0.3076923076923077,0.15384615384615385,0.9839614460010255,0.895640305638598,0.5384615384615385,Social,Balanced,Low,0
1242,2024-04-01,17,13-18,3.2,2.7,0.6,6.5,Laptop,WiFi,0.49230769230769234,0.4153846153846154,0.0923076923076923,0.9337457147098452,0.849931977223613,0.49230769230769234,Social,Balanced,Low,0
1243,2024-11-11,22,19-25,3.3,1.2,3.2,7.7,Mobile,WiFi,0.42857142857142855,0.15584415584415584,0.4155844155844156,1.0177381723025007,0.9263852068652392,0.42857142857142855,Social,Balanced,Medium,0
1244,2024-02-23,67,60+,2.9,5.1,3.4,11.4,Tablet,WiFi,0.25438596491228066,0.4473684210526315,0.2982456140350877,1.0689094643989003,0.9729633242085619,0.4473684210526315,Work/Study,Balanced,High,0
1245,2024-12-08,20,19-25,1.9,1.3,2.8,6.0,Mobile,WiFi,0.31666666666666665,0.21666666666666667,0.4666666666666666,1.0511710866209665,0.9568171569383608,0.4666666666666666,Entertainment,Balanced,Low,0
1246,2024-12-02,28,26-35,1.7,6.8,2.8,11.3,Tablet,Mobile Data,0.15044247787610618,0.6017699115044247,0.247787610619469,0.9363004108730782,0.8522573618835008,0.6017699115044247,Work/Study,Balanced,High,0
1247,2024-05-15,28,26-35,1.4,3.9,1.5,6.8,Tablet,WiFi,0.20588235294117646,0.5735294117647058,0.22058823529411764,0.9776480017907687,0.8898935610633022,0.5735294117647058,Work/Study,Balanced,Low,0
1248,2024-04-09,40,36-45,3.0,2.8,3.0,8.8,Laptop,WiFi,0.3409090909090909,0.3181818181818181,0.3409090909090909,1.0980917101073537,0.9995261489734589,0.3409090909090909,Social,Balanced,Medium,0
1249,2024-05-02,14,13-18,3.6,1.9,2.4,7.9,Tablet,Mobile Data,0.45569620253164556,0.24050632911392403,0.30379746835443033,1.0628109623792616,0.9674122284466238,0.45569620253164556,Social,Balanced,Medium,0
1250,2024-03-10,24,19-25,2.7,5.2,1.6,9.5,Tablet,WiFi,0.28421052631578947,0.5473684210526316,0.16842105263157894,0.9874170147143555,0.8987856998317754,0.5473684210526316,Work/Study,Balanced,High,0
1251,2024-06-19,27,26-35,1.8,3.4,0.6,5.8,Tablet,WiFi,0.3103448275862069,0.5862068965517241,0.10344827586206896,0.9108997985731645,0.8291367281877792,0.5862068965517241,Work/Study,Balanced,Low,0
1252,2024-10-02,61,60+,3.6,4.7,1.7,10.0,Mobile,WiFi,0.36,0.47000000000000003,0.16999999999999998,1.0238877268506075,0.9319827726412074,0.47000000000000003,Work/Study,Balanced,High,0
1253,2024-05-07,44,36-45,1.1,5.4,1.4,7.9,Tablet,WiFi,0.13924050632911392,0.6835443037974683,0.1772151898734177,0.8412353318357997,0.7657253978613892,0.6835443037974683,Work/Study,Mixed,Medium,0
1254,2024-02-29,22,19-25,1.0,6.0,3.3,10.3,Mobile,WiFi,0.0970873786407767,0.5825242718446602,0.3203883495145631,0.9058816659805062,0.824569027057527,0.5825242718446602,Work/Study,Balanced,High,0
1255,2024-09-03,68,60+,3.2,2.6,2.8,8.6,Laptop,Mobile Data,0.372093023255814,0.3023255813953489,0.3255813953488372,1.0948614222644903,0.9965858142655889,0.372093023255814,Social,Balanced,Medium,0
1256,2024-08-21,66,60+,0.3,6.3,1.4,8.0,Laptop,Mobile Data,0.0375,0.7875,0.175,0.6162750441328253,0.5609577195608829,0.7875,Work/Study,Skewed,Medium,0
1257,2024-11-02,38,36-45,3.3,3.8,1.3,8.4,Mobile,WiFi,0.3928571428571428,0.45238095238095233,0.15476190476190477,1.0146576887838317,0.9235812299295691,0.45238095238095233,Work/Study,Balanced,Medium,0
1258,2024-06-25,13,13-18,2.6,4.2,1.5,8.3,Tablet,Mobile Data,0.3132530120481928,0.5060240963855421,0.18072289156626503,1.0174744996882468,0.9261452017087579,0.5060240963855421,Work/Study,Balanced,Medium,0
1259,2024-03-20,65,60+,0.7,4.1,0.7,5.5,Laptop,Mobile Data,0.12727272727272726,0.7454545454545454,0.12727272727272726,0.7437114248388162,0.6769553121788273,0.7454545454545454,Work/Study,Mixed,Low,0
1260,2024-03-20,18,13-18,3.6,4.4,2.8,10.8,Laptop,Mobile Data,0.3333333333333333,0.40740740740740744,0.25925925925925924,1.0820131534045052,0.9848908159549823,0.40740740740740744,Work/Study,Balanced,High,0
1261,2024-03-16,28,26-35,2.5,6.5,2.2,11.2,Mobile,WiFi,0.22321428571428573,0.5803571428571429,0.19642857142857145,0.9701952807700556,0.8831098020451427,0.5803571428571429,Work/Study,Balanced,High,0
1262,2024-11-06,40,36-45,1.3,3.1,2.9,7.3,Laptop,WiFi,0.17808219178082194,0.4246575342465754,0.3972602739726027,1.0377262349066478,0.9445791255118069,0.4246575342465754,Work/Study,Balanced,Medium,0
1263,2024-07-22,58,46-60,0.7,5.5,3.2,9.4,Laptop,Mobile Data,0.07446808510638298,0.5851063829787234,0.3404255319148936,0.8738453660916599,0.795408330222718,0.5851063829787234,Work/Study,Mixed,High,0
1264,2024-11-25,17,13-18,0.4,6.8,1.2,8.4,Tablet,Mobile Data,0.047619047619047616,0.8095238095238094,0.14285714285714285,0.5940241655824705,0.5407040970774403,0.8095238095238094,Work/Study,Skewed,Medium,0
1265,2024-09-01,58,46-60,1.1,6.6,1.5,9.2,Tablet,WiFi,0.11956521739130437,0.717391304347826,0.16304347826086957,0.7879319032331782,0.7172065262335802,0.717391304347826,Work/Study,Mixed,High,0
1266,2024-08-23,38,36-45,2.0,6.1,1.3,9.4,Mobile,WiFi,0.2127659574468085,0.648936170212766,0.13829787234042554,0.8834831563907297,0.804181025010935,0.648936170212766,Work/Study,Balanced,High,0
1267,2024-03-06,42,36-45,4.0,2.3,2.8,9.1,Tablet,Mobile Data,0.43956043956043955,0.25274725274725274,0.3076923076923077,1.0715927876615357,0.9754057902999329,0.43956043956043955,Social,Balanced,Medium,0
1268,2024-02-01,23,19-25,1.9,4.9,2.1,8.9,Laptop,Mobile Data,0.21348314606741572,0.550561797752809,0.23595505617977527,0.9989902303638818,0.9093200946941858,0.550561797752809,Work/Study,Balanced,Medium,0
1269,2024-01-04,18,13-18,3.6,3.1,1.8,8.5,Tablet,WiFi,0.4235294117647059,0.3647058823529412,0.21176470588235294,1.060451529836311,0.9652645803934503,0.4235294117647059,Social,Balanced,Medium,0
1270,2024-06-02,51,46-60,2.2,6.0,0.8,9.0,Tablet,WiFi,0.24444444444444446,0.6666666666666666,0.08888888888888889,0.8298192254341799,0.755334009999289,0.6666666666666666,Work/Study,Mixed,Medium,0
1271,2024-01-29,15,13-18,2.7,1.5,2.5,6.7,Tablet,Mobile Data,0.40298507462686567,0.22388059701492538,0.3731343283582089,1.069166589236413,0.9731973693218061,0.40298507462686567,Social,Balanced,Low,0
1272,2024-04-27,31,26-35,2.5,6.0,2.4,10.9,Tablet,Mobile Data,0.2293577981651376,0.5504587155963303,0.2201834862385321,0.9995509897210542,0.9098305198577822,0.5504587155963303,Work/Study,Balanced,High,0
1273,2024-10-29,70,60+,0.8,5.7,1.9,8.4,Mobile,WiFi,0.09523809523809523,0.6785714285714286,0.22619047619047616,0.8232716178412849,0.7493741207276763,0.6785714285714286,Work/Study,Mixed,Medium,0
1274,2024-05-13,74,60+,1.2,6.4,3.3,10.9,Mobile,WiFi,0.11009174311926605,0.5871559633027523,0.3027522935779816,0.9172914908450258,0.834954697218155,0.5871559633027523,Work/Study,Balanced,High,0
1275,2024-04-13,61,60+,0.4,4.7,3.3,8.4,Mobile,Mobile Data,0.047619047619047616,0.5595238095238095,0.3928571428571428,0.8369255577332404,0.7618024724153393,0.5595238095238095,Work/Study,Mixed,Medium,0
1276,2024-01-28,28,26-35,2.1,6.9,0.6,9.6,Laptop,WiFi,0.21875000000000003,0.7187500000000001,0.0625,0.7431098912098038,0.676407772673565,0.7187500000000001,Work/Study,Mixed,High,0
1277,2024-03-16,50,46-60,1.0,4.2,3.0,8.2,Mobile,WiFi,0.12195121951219513,0.5121951219512195,0.3658536585365854,0.9671595357068559,0.8803465478065795,0.5121951219512195,Work/Study,Balanced,Medium,0
1278,2024-03-23,17,13-18,3.7,6.3,0.6,10.6,Laptop,WiFi,0.34905660377358494,0.5943396226415094,0.05660377358490566,0.8391748738679993,0.7638498881942815,0.5943396226415094,Work/Study,Mixed,High,0
1279,2024-04-20,23,19-25,2.2,1.1,1.4,4.7,Laptop,WiFi,0.46808510638297873,0.23404255319148937,0.2978723404255319,1.0559649508743427,0.961180720228908,0.46808510638297873,Social,Balanced,Low,0
1280,2024-12-07,16,13-18,2.2,6.7,3.3,12.2,Tablet,WiFi,0.18032786885245905,0.5491803278688525,0.27049180327868855,0.9917088398031622,0.9026922873814284,0.5491803278688525,Work/Study,Balanced,High,0
